user_id,product_id,category_code,brand,price,event_type
5227,179,,stels,72.05,view
4869,3387,electronics.smartphone,xiaomi,181.99,view
5041,6148,appliances.kitchen.refrigerators,atlant,241.93,view
2935,1875,appliances.kitchen.blender,redmond,40.67,view
4827,68,electronics.smartphone,samsung,286.86,view
5155,6219,,cordiant,40.41,view
4408,324,electronics.smartphone,samsung,174.78,view
5228,7451,,rondell,43.73,view
5089,18,electronics.smartphone,apple,1747.79,view
4628,7452,kids.fmcg.diapers,huggies,4.02,view
5163,843,electronics.smartphone,apple,817.69,view
4915,7453,kids.toys,rw,19.28,view
4078,989,auto.accessories.alarm,starline,121.24,view
5229,45,electronics.smartphone,samsung,254.82,view
5230,89,,,98.84,view
5206,1400,,triangle,42.21,view
1468,7454,appliances.kitchen.blender,philips,102.94,view
5231,22,electronics.smartphone,xiaomi,197.55,view
4587,3625,,stels,118.41,view
4234,7455,appliances.kitchen.washer,haier,321.73,view
4678,50,electronics.smartphone,apple,464.13,view
4681,7456,electronics.clocks,armani,429.35,view
5047,7457,appliances.kitchen.washer,indesit,215.45,view
4282,294,,lucente,84.69,view
3815,7458,,michelin,71.43,view
5077,637,electronics.video.tv,samsung,506.29,view
5232,6055,computers.components.videocards,evga,1499.91,view
4867,7459,,vegas,236.81,view
5091,71,electronics.smartphone,samsung,130.76,view
5130,7460,,thule,1081.11,view
4417,261,appliances.kitchen.washer,samsung,295.49,view
4968,4415,electronics.smartphone,honor,257.38,view
4778,497,,hubert,486.15,view
535,717,electronics.smartphone,xiaomi,308.63,view
5095,4929,appliances.kitchen.mixer,scarlett,21.34,view
4076,6769,appliances.kitchen.dishwasher,beko,324.04,view
4961,429,electronics.smartphone,vivo,463.31,view
1944,3694,,,153.67,purchase
5233,299,electronics.smartphone,samsung,460.5,view
5140,2705,electronics.smartphone,samsung,254.57,view
4974,2404,,mercury,1586.14,view
5234,753,auto.accessories.player,,136.4,view
4891,3566,,force,107.85,view
5235,3684,,unit,54.96,view
4786,7461,,x-race,295.5,view
4433,7462,,skad,209.43,view
5236,7463,,,13.57,view
5237,1234,auto.accessories.alarm,centurion,82.37,view
4948,5886,,,318.93,view
684,7464,,jonnesway,225.23,view
4777,7098,appliances.kitchen.coffee_grinder,redmond,28.29,view
4640,3165,electronics.smartphone,nokia,128.62,view
2483,448,,artel,155.29,view
4973,7465,appliances.kitchen.refrigerators,atlant,343.12,view
5238,2933,appliances.kitchen.meat_grinder,moulinex,66.9,view
5035,3801,furniture.living_room.sofa,,543.1,view
5239,7466,apparel.shirt,dion,29.6,view
4904,876,electronics.smartphone,huawei,258.21,view
4997,234,electronics.smartphone,samsung,134.42,view
4094,1400,,triangle,42.21,view
4633,1618,auto.accessories.videoregister,xiaomi,71.56,view
5240,913,,,284.18,view
4669,113,electronics.smartphone,apple,739.81,view
5033,56,electronics.smartphone,apple,1415.48,view
4911,7433,auto.accessories.player,kenwood,188.94,view
4420,4294,,bosch,760.11,view
5241,2107,electronics.video.tv,artel,256.89,view
4052,7423,appliances.environment.vacuum,scarlett,102.71,view
4563,7467,apparel.shoes,,132.56,view
4066,5830,,casper,115.06,view
3815,776,,yokohama,49.04,view
5116,71,electronics.smartphone,samsung,130.76,view
4840,5487,,lg,127.93,view
5242,71,electronics.smartphone,samsung,130.76,view
4008,278,electronics.smartphone,samsung,174.76,view
5100,122,,xiaomi,29.51,purchase
3832,585,electronics.smartphone,oppo,179.39,view
4897,313,,,214.16,view
5123,7468,,polaris,29.6,view
2746,1146,electronics.clocks,xiaomi,180.16,view
4970,7469,,nitto,48.91,view
3281,1726,,xiaomi,23.15,view
5243,1271,,lucente,247.88,view
5244,2267,electronics.audio.subwoofer,,43.73,view
4222,7415,appliances.environment.vacuum,lg,120.96,view
5205,1010,electronics.smartphone,huawei,95.11,view
5245,454,electronics.audio.subwoofer,,153.93,view
1873,3888,auto.accessories.alarm,starline,157.53,view
3887,7470,auto.accessories.player,alpine,875.18,view
4705,6765,appliances.environment.water_heater,ariston,105.68,view
3906,56,electronics.smartphone,apple,1415.48,view
974,7471,,,19.46,view
5217,2314,electronics.video.tv,samsung,560.89,view
4308,5462,electronics.smartphone,samsung,409.02,view
5039,5406,appliances.environment.air_heater,,25.2,view
5246,3398,computers.notebook,asus,879.96,view
5043,50,electronics.smartphone,apple,464.13,view
5170,5954,,vitek,19.82,view
5247,7472,electronics.clocks,garmin,1895.54,view
5248,776,,yokohama,49.04,view
5150,342,electronics.smartphone,apple,864.63,view
4688,531,electronics.smartphone,apple,975.57,view
4678,50,electronics.smartphone,apple,464.13,cart
5249,286,electronics.smartphone,apple,515.67,view
5250,7092,furniture.bedroom.bed,bts,102.94,view
4370,721,electronics.clocks,samsung,296.97,view
3798,129,appliances.environment.air_heater,elenberg,56.6,view
4408,1104,electronics.smartphone,xiaomi,136.4,view
4683,554,electronics.smartphone,samsung,230.89,cart
4702,5969,electronics.smartphone,oppo,153.02,view
5163,5727,electronics.smartphone,apple,951.89,view
5251,717,electronics.smartphone,xiaomi,308.63,view
4502,88,electronics.smartphone,apple,975.57,view
3070,141,electronics.smartphone,oppo,179.38,purchase
5229,71,electronics.smartphone,samsung,130.76,view
4056,5895,auto.accessories.compressor,berkut,196.4,view
4845,7473,furniture.living_room.chair,,169.86,view
5136,651,,teploross,615.19,view
4990,1188,,,92.67,view
4663,7347,appliances.environment.vacuum,unit,51.45,view
1774,234,electronics.smartphone,samsung,134.42,view
1120,71,electronics.smartphone,samsung,130.76,view
4971,2205,,force,90.08,view
5151,900,,stels,187.88,view
5101,7474,electronics.tablet,huion,90.25,view
4766,4586,electronics.audio.headphone,marshall,89.83,view
5126,88,electronics.smartphone,apple,975.57,view
4052,7475,appliances.environment.vacuum,kolner,151.91,view
3815,7458,,michelin,71.43,view
4555,1498,electronics.smartphone,apple,511.78,view
5252,1176,electronics.smartphone,oneplus,800.12,view
4587,2851,,aeroforce,172.46,view
4399,7442,appliances.kitchen.hob,electrolux,356.17,view
5137,821,electronics.smartphone,apple,360.08,view
5253,5007,electronics.smartphone,samsung,621.44,view
5199,7420,,,226.52,view
5223,2910,computers.desktop,pulser,437.57,view
4579,7476,electronics.smartphone,meizu,200.75,view
5254,18,electronics.smartphone,apple,1747.79,view
4500,7477,,powerplant,241.15,view
3398,2713,appliances.kitchen.meat_grinder,scarlett,61.52,view
4366,7478,computers.notebook,hp,1266.42,view
5149,7479,appliances.kitchen.refrigerators,alpicool,632.91,view
4487,7480,appliances.kitchen.washer,beko,251.94,view
1930,7425,furniture.bedroom.bed,brw,170.15,view
5143,105,electronics.smartphone,apple,957.53,view
5096,1311,apparel.shoes.keds,,51.22,view
5255,4864,auto.accessories.videoregister,sho-me,141.8,view
2780,7419,appliances.environment.air_heater,ballu,100.13,view
2666,6752,appliances.kitchen.blender,braun,102.94,view
5103,7481,,,16.46,view
5256,7482,apparel.shoes,,151.61,view
3702,2886,,,925.71,view
5056,7483,electronics.audio.subwoofer,kenwood,32.43,view
4769,101,electronics.smartphone,apple,735.05,view
4720,1449,appliances.kitchen.refrigerators,beko,416.48,view
5257,7484,appliances.kitchen.washer,indesit,194.08,view
3895,7485,electronics.video.tv,lg,813.15,view
1633,71,electronics.smartphone,samsung,130.76,view
5258,7486,,triangle,59.2,view
4968,4415,electronics.smartphone,honor,257.38,view
4056,5895,auto.accessories.compressor,berkut,196.4,view
5259,117,electronics.smartphone,apple,643.23,view
5081,7290,apparel.shoes,,99.1,view
4141,2814,auto.accessories.player,pioneer,204.53,view
5260,5502,,cordiant,38.35,view
4993,7487,,elysium,5.15,view
5261,7488,construction.tools.welding,,83.12,view
4814,1636,computers.notebook,asus,601.79,view
2004,213,electronics.smartphone,samsung,92.64,view
4807,1449,appliances.kitchen.refrigerators,beko,416.48,view
3801,7489,appliances.kitchen.meat_grinder,philips,151.84,view
5262,744,electronics.smartphone,huawei,111.82,view
4551,7490,electronics.telephone,inoi,16.71,view
5263,1445,construction.tools.drill,makita,174.26,view
5264,7240,electronics.smartphone,apple,1027.05,view
3603,3783,,,115.81,view
896,96,electronics.smartphone,samsung,344.64,view
5178,45,electronics.smartphone,samsung,254.82,view
5025,3035,,bosch,347.12,view
4409,7491,,,73.1,view
1968,7492,apparel.shoes,rieker,45.05,view
5265,3,computers.notebook,lenovo,251.74,view
2991,317,electronics.smartphone,xiaomi,348.53,view
4075,6307,electronics.video.tv,yasin,192.8,view
4250,5599,furniture.bedroom.bed,sv,141.32,view
4134,1667,,,33.21,view
5166,7493,,garmin,90.07,view
5266,874,electronics.smartphone,samsung,746.48,view
4510,87,,vitek,90.61,view
5267,7494,,brw,126.39,view
4299,1563,auto.accessories.player,pioneer,120.98,view
5068,7495,,d-link,15.42,view
5207,112,,microsoft,275.4,view
4513,824,,artel,153.93,view
2972,7496,electronics.clocks,zeppelin,460.76,view
4816,234,electronics.smartphone,samsung,134.42,cart
3962,1342,,cordiant,32.18,view
5268,6042,appliances.kitchen.refrigerators,beko,250.84,view
2989,7497,electronics.clocks,casio,39.64,view
3735,7498,auto.accessories.alarm,starline,207.73,view
4547,6398,,kumho,98.46,view
5269,4522,,vitek,12.61,view
612,531,electronics.smartphone,apple,975.57,cart
5270,7499,,triangle,29.34,view
5271,7500,,bsn,41.06,view
5272,213,electronics.smartphone,samsung,92.64,view
4010,7501,electronics.video.tv,samsung,599.5,view
4731,7502,auto.accessories.player,,270.25,view
4595,2049,appliances.environment.vacuum,,23.6,view
2297,3620,appliances.kitchen.blender,redmond,56.23,view
4908,563,electronics.smartphone,samsung,253.36,view
4476,1226,electronics.smartphone,samsung,1158.05,view
5209,1162,auto.accessories.videoregister,anytek,79.8,view
5035,7503,furniture.living_room.sofa,,1868.16,view
5140,2705,electronics.smartphone,samsung,254.57,view
3539,7504,computers.peripherals.mouse,x-game,4.92,view
4760,3776,appliances.kitchen.refrigerators,samsung,1184.05,view
5054,1462,,nokian,49.42,view
1302,2416,electronics.video.tv,samsung,488.85,view
5161,280,electronics.smartphone,apple,535.38,view
2666,6586,appliances.personal.scales,unit,17.89,view
5273,628,electronics.smartphone,huawei,278.31,view
5274,7505,apparel.shoes.espadrilles,rieker,22.65,view
5042,7409,computers.notebook,lenovo,450.2,view
4672,196,electronics.smartphone,oneplus,591.75,view
5041,7506,appliances.kitchen.refrigerators,beko,240.39,view
5093,245,,,51.22,view
4970,7438,,toyo,51.48,view
5275,448,,artel,155.29,view
4436,6396,,triangle,65.9,purchase
5276,7507,electronics.smartphone,bq,41.16,view
4678,50,electronics.smartphone,apple,464.13,purchase
5277,23,appliances.environment.air_heater,midea,47.62,view
4457,7508,electronics.clocks,tissot,380.96,view
5278,48,,lucente,188.94,view
5279,50,electronics.smartphone,apple,464.13,view
4404,2360,,luminarc,110.66,view
2359,7509,,,405.94,view
5280,141,electronics.smartphone,oppo,179.38,view
5071,3214,construction.tools.pump,,47.59,view
5281,3636,electronics.smartphone,xiaomi,208.23,view
2704,5138,appliances.kitchen.blender,redmond,61.52,view
1659,2687,electronics.telephone,texet,17.48,view
5199,7510,,,437.25,view
5090,7414,electronics.audio.headphone,harper,15.42,view
1288,278,electronics.smartphone,samsung,174.76,view
5252,1176,electronics.smartphone,oneplus,800.12,view
5282,1934,,veston,36.04,view
3898,4237,appliances.kitchen.meat_grinder,moulinex,110.66,view
2829,6092,auto.accessories.player,nakamichi,61.78,view
5283,7511,,,8.49,view
4599,18,electronics.smartphone,apple,1747.79,view
4563,3333,apparel.shoes,respect,123.3,view
4937,171,,,499.11,view
4777,7098,appliances.kitchen.coffee_grinder,redmond,28.29,view
4797,657,electronics.smartphone,apple,1027.05,view
4952,7091,computers.desktop,zeta,74.57,purchase
5143,56,electronics.smartphone,apple,1415.48,view
5056,7483,electronics.audio.subwoofer,kenwood,32.43,view
5041,2902,appliances.kitchen.refrigerators,,250.79,view
4970,7438,,toyo,51.48,view
5259,147,electronics.smartphone,apple,642.69,view
5200,7512,,mercury,622.41,view
4974,7513,,shimano,102.96,view
4995,71,electronics.smartphone,samsung,130.76,view
5229,141,electronics.smartphone,oppo,179.38,view
5284,7514,,acme,25.48,view
5096,769,apparel.shoes.keds,baden,51.22,view
4070,2021,appliances.kitchen.refrigerators,haier,643.49,view
5285,421,appliances.environment.water_heater,aqua,30.63,view
4417,548,appliances.kitchen.washer,beko,187.88,view
4052,829,appliances.environment.vacuum,bosch,181.34,view
5101,7515,electronics.tablet,xp-pen,61.52,view
4068,3438,appliances.kitchen.microwave,elenberg,62.94,view
5008,7167,electronics.clocks,boccia,1728.62,view
5108,7449,,,257.15,view
5255,4864,auto.accessories.videoregister,sho-me,141.8,view
1273,298,,luminarc,102.71,view
3895,7221,electronics.video.tv,lg,1414.93,view
1298,7430,appliances.kitchen.coffee_machine,philips,56.6,view
5246,6495,computers.notebook,msi,967.73,view
182,4405,auto.accessories.player,jvc,51.48,view
5286,5969,electronics.smartphone,oppo,153.02,view
5223,2910,computers.desktop,pulser,437.57,view
5287,7516,,,115.06,view
4971,179,,stels,72.05,view
5023,692,electronics.smartphone,huawei,963.27,view
5056,2267,electronics.audio.subwoofer,,43.73,view
5288,7337,appliances.environment.water_heater,ariston,210.29,view
5289,6843,electronics.smartphone,xiaomi,90.59,view
4862,78,electronics.smartphone,nokia,159.33,view
5119,7315,,,19.87,view
5169,7517,kids.toys,bestoy,56.63,view
5290,7518,appliances.kitchen.refrigerators,samsung,1029.6,view
5291,1260,furniture.kitchen.chair,,28.29,view
4911,7519,auto.accessories.player,pioneer,342.35,view
5177,5306,,,32.55,view
612,531,electronics.smartphone,apple,975.57,purchase
5209,982,auto.accessories.videoregister,ibox,56.63,view
4681,7520,electronics.clocks,,248.14,view
5037,749,computers.notebook,hp,285.51,purchase
5292,71,electronics.smartphone,samsung,130.76,view
4980,7521,,cantra,101.67,view
2935,1875,appliances.kitchen.blender,redmond,40.67,view
4630,7276,,p.i.t.,27.36,purchase
5054,7469,,nitto,48.91,view
5085,7522,,yokohama,67.7,view
4993,7523,,,5.46,view
5149,6625,appliances.kitchen.refrigerators,dometic,910.89,view
5293,5448,,navien,609.78,view
5247,7524,sport.bicycle,giant,2316.4,view
4900,470,,,32.43,view
2972,7525,electronics.clocks,zeppelin,460.76,view
5294,7526,,gigawatt,76.58,view
4982,34,apparel.shoes,respect,51.22,view
1619,4332,construction.tools.light,,7.86,view
5045,1588,electronics.clocks,casio,55.86,view
5173,45,electronics.smartphone,samsung,254.82,view
4672,196,electronics.smartphone,oneplus,591.75,view
1122,2670,appliances.kitchen.dishwasher,bosch,530.0,view
4986,7142,,uragan,38.87,purchase
1039,3907,accessories.wallet,karya,38.61,view
3616,331,electronics.smartphone,xiaomi,185.71,view
5295,1977,,bosch,148.96,view
5296,2079,,scarlett,43.73,view
4897,7527,,,478.26,view
5130,1990,,pt-group,193.06,view
4622,141,electronics.smartphone,oppo,179.38,cart
4549,821,electronics.smartphone,apple,360.08,view
4851,71,electronics.smartphone,samsung,130.76,view
5297,60,electronics.smartphone,samsung,388.81,view
3887,7470,auto.accessories.player,alpine,875.18,view
4961,445,electronics.smartphone,vivo,167.03,view
5298,45,electronics.smartphone,samsung,254.82,view
5262,744,electronics.smartphone,huawei,111.82,view
5112,1072,electronics.clocks,wonlex,28.31,view
4539,122,,xiaomi,29.51,view
4989,7528,kids.toys,,59.18,view
2780,5012,appliances.environment.air_heater,timberk,48.68,view
3609,327,computers.notebook,asus,385.82,view
5100,122,,xiaomi,29.51,view
2704,2698,appliances.kitchen.blender,redmond,59.18,view
5287,7529,,fassen,51.22,view
5290,7530,appliances.kitchen.refrigerators,lg,1297.21,view
5150,4464,electronics.smartphone,apple,823.32,view
5299,961,,carters,22.16,view
5300,1700,appliances.kitchen.refrigerators,dometic,93.7,view
4010,7501,electronics.video.tv,samsung,599.5,view
5142,7531,electronics.camera.video,sony,553.4,view
5145,668,electronics.smartphone,apple,1634.51,view
5081,7290,apparel.shoes,,99.1,view
2872,3341,,,37.32,view
5301,7291,electronics.smartphone,xiaomi,186.49,view
4141,7519,auto.accessories.player,pioneer,342.35,view
2741,2743,construction.tools.drill,alteco,45.82,view
5188,7400,electronics.audio.headphone,awei,17.71,view
3201,134,appliances.kitchen.refrigerators,indesit,349.79,view
5302,334,electronics.audio.headphone,apple,161.98,view
5303,22,electronics.smartphone,xiaomi,197.55,view
5091,455,electronics.smartphone,samsung,197.43,view
5248,1680,,nokian,53.54,view
5304,7532,electronics.smartphone,xiaomi,140.91,view
5193,2400,electronics.video.tv,samsung,282.2,view
5305,971,,xiaomi,21.09,view
5056,3527,electronics.audio.subwoofer,pioneer,48.39,view
5306,32,,,399.73,view
5307,7533,,,2.14,view
2829,6092,auto.accessories.player,nakamichi,61.78,view
5299,961,,carters,22.16,view
5308,122,,xiaomi,29.51,view
4899,7534,,lucente,444.03,view
5309,1078,electronics.clocks,casio,82.37,view
1944,3694,,,153.67,view
5166,1726,,xiaomi,23.15,view
4670,2159,furniture.living_room.cabinet,,151.07,view
3138,481,,bosch,277.97,view
5310,1187,electronics.smartphone,apple,2072.1,view
4957,187,,kenwood,231.64,view
5311,7535,construction.tools.drill,bosch,83.01,view
4585,821,electronics.smartphone,apple,360.08,view
5299,961,,carters,22.16,view
4929,1048,electronics.smartphone,apple,747.23,view
5242,71,electronics.smartphone,samsung,130.76,cart
4922,1277,electronics.smartphone,xiaomi,349.82,view
5229,101,electronics.smartphone,apple,735.05,view
4664,514,electronics.smartphone,xiaomi,97.27,view
4094,1400,,triangle,42.21,view
5312,114,appliances.environment.air_heater,elenberg,33.44,view
4720,7536,appliances.kitchen.refrigerators,beko,266.1,view
5313,681,electronics.smartphone,xiaomi,308.63,view
4669,56,electronics.smartphone,apple,1415.48,view
3798,495,appliances.environment.air_heater,electrolux,84.69,view
5143,286,electronics.smartphone,apple,515.67,view
5164,250,,lucente,127.67,view
5096,28,apparel.shoes.keds,baden,102.71,view
2817,455,electronics.smartphone,samsung,197.43,view
5314,2496,electronics.smartphone,samsung,604.88,view
5315,4989,,kukmara,33.43,view
5029,7537,appliances.kitchen.refrigerators,midea,134.06,view
3897,1233,,triangle,46.33,view
5153,1159,,viatti,38.1,view
5079,334,electronics.audio.headphone,apple,161.98,view
4603,3249,,luminarc,120.72,view
5316,3521,appliances.iron,saturn,9.76,view
4476,1226,electronics.smartphone,samsung,1158.05,view
4814,4056,computers.notebook,acer,489.05,view
5058,7538,,triangle,47.36,view
4617,2400,electronics.video.tv,samsung,282.2,view
4681,7539,electronics.clocks,,372.73,view
5317,7540,,kastamonu,18.84,view
5216,7541,,lg,514.56,view
3677,68,electronics.smartphone,samsung,286.86,cart
5318,708,,samsung,19.3,view
4313,1234,auto.accessories.alarm,centurion,82.37,view
5210,7542,appliances.environment.water_heater,ariston,110.6,view
4295,1208,appliances.kitchen.washer,lg,380.85,view
5319,7285,kids.skates,xiaomi,367.68,view
5320,2496,electronics.smartphone,samsung,604.88,view
4778,7543,,navien,571.96,view
5321,6318,electronics.smartphone,apple,1027.05,view
567,417,appliances.environment.air_heater,tefal,90.07,view
3945,7544,,rondell,33.44,view
5322,7545,apparel.shoes,,89.84,view
896,2496,electronics.smartphone,samsung,604.88,view
5276,275,electronics.smartphone,fly,43.73,view
1239,1856,electronics.smartphone,xiaomi,383.53,view
4056,6490,auto.accessories.compressor,berkut,118.92,view
2991,312,electronics.smartphone,xiaomi,185.08,view
2829,6092,auto.accessories.player,nakamichi,61.78,view
5206,2326,,cordiant,48.91,view
4417,392,appliances.kitchen.washer,samsung,319.14,view
5184,7395,electronics.camera.video,sjcam,115.29,view
5323,2602,computers.notebook,lenovo,432.42,view
5324,1135,appliances.environment.air_heater,oasis,7.7,view
4762,7546,,philips,28.29,view
4672,560,electronics.smartphone,huawei,952.15,view
4870,4335,,,36.08,view
5307,7533,,,2.14,view
4974,7547,accessories.bag,prologic,54.6,view
5325,624,electronics.smartphone,samsung,871.14,view
5067,7253,,lucente,203.87,purchase
5326,179,,stels,72.05,view
4715,7548,,bridgestone,82.11,view
5249,286,electronics.smartphone,apple,515.67,view
5327,220,,cordiant,42.99,view
4603,7549,,,84.66,view
5328,71,electronics.smartphone,samsung,130.76,view
5291,1260,furniture.kitchen.chair,,28.29,view
5104,288,construction.tools.drill,bosch,123.56,view
5130,5763,,pt-group,244.54,view
4070,2902,appliances.kitchen.refrigerators,,250.79,view
3640,2675,furniture.living_room.cabinet,,167.06,view
2791,876,electronics.smartphone,huawei,258.21,view
5222,3594,,boyscout,1.78,view
5329,6201,,bosch,600.52,view
4681,7550,electronics.clocks,,372.73,view
3822,6135,,shivaki,128.42,view
4777,7098,appliances.kitchen.coffee_grinder,redmond,28.29,view
5134,7551,,tunga,32.18,view
5011,1758,,karcher,69.75,view
3906,740,electronics.smartphone,apple,1206.4,view
3801,7489,appliances.kitchen.meat_grinder,philips,151.84,view
5330,257,appliances.environment.air_heater,oasis,37.81,view
5056,3527,electronics.audio.subwoofer,pioneer,48.39,view
5331,7552,appliances.iron,braun,180.16,view
4880,3545,,viatti,37.2,view
5332,7553,appliances.kitchen.washer,indesit,218.38,view
3621,454,electronics.audio.subwoofer,,153.93,view
3702,2608,,lucente,237.33,view
5090,7554,electronics.audio.headphone,defender,15.47,view
5021,7555,,fender,2108.39,view
5333,84,,redmond,54.03,view
4803,7556,appliances.kitchen.coffee_machine,bosch,823.64,view
5334,480,,granhel,164.74,view
4366,6570,computers.notebook,asus,1282.14,view
5199,1720,,,244.54,view
4672,560,electronics.smartphone,huawei,952.15,view
4870,7197,,,22.51,view
5335,7557,,fujifilm,102.94,view
4797,657,electronics.smartphone,apple,1027.05,view
5269,7558,,elenberg,12.84,view
5102,7393,electronics.tablet,samsung,237.27,view
5094,2851,,aeroforce,172.46,view
5279,286,electronics.smartphone,apple,515.67,view
5336,7559,,,117.89,view
3070,141,electronics.smartphone,oppo,179.38,view
5337,7560,,caramelia,30.86,view
5079,334,electronics.audio.headphone,apple,161.98,cart
4595,336,appliances.environment.vacuum,,60.76,view
1785,7561,,tigar,75.94,view
5338,7562,,,64.98,view
5339,7563,,mobil,38.61,view
5101,7564,electronics.tablet,huion,38.34,view
4057,191,furniture.kitchen.table,,154.16,view
4255,7565,apparel.underwear,milavitsa,21.92,view
2972,7281,electronics.clocks,zeppelin,460.76,view
5284,1653,,acme,56.37,view
5340,7566,,polaris,28.55,view
5114,50,electronics.smartphone,apple,464.13,view
5313,681,electronics.smartphone,xiaomi,308.63,view
5229,634,electronics.smartphone,huawei,177.47,view
5341,404,electronics.audio.headphone,apple,171.56,view
4993,7567,,,5.74,view
4970,7568,,nexen,44.53,view
4078,220,,cordiant,42.99,view
5342,3131,electronics.smartphone,apple,949.83,view
5343,334,electronics.audio.headphone,apple,161.98,view
2829,2442,auto.accessories.player,nakamichi,55.34,view
4937,1716,,,257.15,view
4688,1048,electronics.smartphone,apple,747.23,view
5096,441,apparel.shoes.keds,,51.22,view
684,7569,,stanley,53.15,view
5218,88,electronics.smartphone,apple,975.57,view
4174,2833,,,15.42,view
3238,4738,stationery.cartrige,hp,7.7,view
5149,2633,appliances.kitchen.refrigerators,coolfort,66.9,view
805,2496,electronics.smartphone,samsung,604.88,view
5043,50,electronics.smartphone,apple,464.13,view
1659,7570,electronics.telephone,panasonic,25.15,view
5344,122,,xiaomi,29.51,view
1619,4332,construction.tools.light,,7.86,view
3151,563,electronics.smartphone,samsung,253.36,view
5345,88,electronics.smartphone,apple,975.57,view
3454,749,computers.notebook,hp,285.51,view
4678,50,electronics.smartphone,apple,464.13,view
5042,6879,computers.notebook,lenovo,514.79,view
4766,4586,electronics.audio.headphone,marshall,89.83,view
2169,7571,apparel.shoes.keds,nike,93.93,view
5346,560,electronics.smartphone,huawei,952.15,view
4572,717,electronics.smartphone,xiaomi,308.63,view
2934,6019,computers.notebook,hp,288.04,view
5335,7557,,fujifilm,102.94,view
5045,7572,electronics.clocks,casio,130.25,view
4980,7573,,carfashion,60.23,view
2989,7574,electronics.clocks,casio,70.53,view
5182,1191,kids.skates,kugoo,293.19,view
5347,3016,furniture.bedroom.bed,sv,89.84,view
5129,7575,auto.accessories.player,winca,334.63,view
5348,7576,construction.tools.drill,crown,41.34,view
4807,7577,appliances.kitchen.refrigerators,beko,434.38,view
974,7578,,,18.11,view
1661,1180,,,287.42,view
5256,5591,apparel.shoes,respect,128.45,view
5349,7579,auto.accessories.videoregister,xiaomi,64.09,view
1288,278,electronics.smartphone,samsung,174.76,view
1298,7580,appliances.kitchen.coffee_machine,galaxy,17.25,view
5350,455,electronics.smartphone,samsung,197.43,view
4563,7581,apparel.shoes,baden,84.69,view
4898,367,auto.accessories.player,,123.53,view
4839,6967,,samsung,147.21,purchase
1239,1856,electronics.smartphone,xiaomi,383.53,view
4504,4232,computers.notebook,msi,1806.2,view
4409,7582,,cantra,39.9,view
5072,7583,,skad,285.52,view
4699,6144,,triangle,50.19,view
5351,299,electronics.smartphone,samsung,460.5,view
5352,7584,electronics.video.tv,lg,565.24,view
4705,6765,appliances.environment.water_heater,ariston,105.68,view
5353,7585,electronics.clocks,tissot,1822.44,view
5143,101,electronics.smartphone,apple,735.05,view
5323,2526,computers.notebook,lenovo,419.55,view
1122,7586,appliances.kitchen.dishwasher,bosch,542.5,view
4867,4519,,,630.36,view
1774,324,electronics.smartphone,samsung,174.78,view
5354,3538,,cordiant,42.47,view
5035,7587,computers.desktop,thermaltake,333.6,view
1786,1192,appliances.environment.vacuum,philips,257.38,view
3962,367,auto.accessories.player,,123.53,view
4974,1289,,,197.95,view
5250,7092,furniture.bedroom.bed,bts,102.94,view
4941,60,electronics.smartphone,samsung,388.81,view
5030,7588,,lux,231.05,view
5196,744,electronics.smartphone,huawei,111.82,view
3884,7589,,febest,6.16,view
5156,7590,,apple,69.47,view
3984,7591,computers.notebook,lenovo,1451.67,view
5153,1680,,nokian,53.54,view
4899,568,,lucente,458.18,view
4663,4195,appliances.environment.vacuum,dauscher,48.88,view
5054,1069,,yokohama,51.48,view
4787,7592,appliances.kitchen.microwave,kaiser,324.89,view
4986,7142,,uragan,38.87,view
5096,441,apparel.shoes.keds,,51.22,view
4871,213,electronics.smartphone,samsung,92.64,view
5292,71,electronics.smartphone,samsung,130.76,cart
4353,6312,appliances.environment.vacuum,willmark,46.31,view
4420,4294,,bosch,760.11,view
5300,1661,appliances.kitchen.refrigerators,coolfort,102.94,view
4172,468,electronics.smartphone,samsung,794.59,view
5355,1568,electronics.smartphone,xiaomi,205.67,view
4008,278,electronics.smartphone,samsung,174.76,view
4681,7593,electronics.clocks,armani,372.73,view
3801,7594,appliances.kitchen.meat_grinder,,45.82,view
4956,4935,,kolner,52.48,view
3898,1297,appliances.kitchen.meat_grinder,,46.85,view
5025,2656,,bosch,620.32,view
5146,7344,,saturn,9.24,view
5023,692,electronics.smartphone,huawei,963.27,view
4997,324,electronics.smartphone,samsung,174.78,view
5117,1130,electronics.smartphone,samsung,154.42,view
4948,7595,,,221.88,view
1619,2098,construction.tools.light,,29.83,view
5356,6819,appliances.sewing_machine,janome,133.83,view
4563,7596,apparel.shoes,respect,76.96,view
5043,56,electronics.smartphone,apple,1415.48,view
938,7597,construction.components.faucet,decoroom,12.87,view
5357,7598,kids.toys,,24.45,view
4010,7501,electronics.video.tv,samsung,599.5,view
4897,7599,,,283.15,view
3945,7544,,rondell,33.44,view
5309,1078,electronics.clocks,casio,82.37,view
5358,470,,,32.43,view
4361,22,electronics.smartphone,xiaomi,197.55,view
5359,50,electronics.smartphone,apple,464.13,view
3233,7600,,gipfel,22.74,view
5305,971,,xiaomi,21.09,view
4762,7601,,remington,39.87,view
4986,7142,,uragan,38.87,view
4436,6396,,triangle,65.9,view
4521,7602,apparel.shoes.keds,nike,57.89,view
4937,3303,,,306.55,view
5018,7185,appliances.iron,braun,411.83,view
